Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month Number,Quarter,Day,Day Name,Profit Margin (%),Sales Category,Discount Category
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
,,,,,,,,,,,,,,,,,,,,,,,,,,High,High Discount
